FID,om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,fc
18077,391,1977,5,29,1977-05-29,13:35:00,3,FL,12,8,1,0,0,4,0,29.03,-82.12,0,0,0.1,30,0
18098,412,1977,6,5,1977-06-05,15:30:00,3,FL,12,9,0,0,0,3,0,28.03,-81.95,0,0,0.1,13,0
18105,419,1977,6,6,1977-06-06,15:00:00,3,FL,12,10,0,0,0,3,0,27.45,-81.27,0,0,0.1,13,0
18137,451,1977,6,15,1977-06-15,14:45:00,3,FL,12,11,0,0,0,3,0,29.55,-81.65,0,0,0.1,20,0
18143,457,1977,6,16,1977-06-16,19:50:00,3,FL,12,12,0,0,0,3,0,28.25,-82.72,0,0,0.1,10,0
18146,460,1977,6,17,1977-06-17,18:30:00,3,FL,12,13,1,0,0,4,0,29.62,-81.82,0,0,0.1,20,0
18149,463,1977,6,18,1977-06-18,16:21:00,3,FL,12,14,0,0,0,0,0,25.63,-80.48,0,0,0.1,13,0
18161,475,1977,6,20,1977-06-20,18:00:00,3,FL,12,15,1,0,0,4,0,30.15,-81.62,0,0,2.6,20,0
18167,481,1977,6,21,1977-06-21,12:04:00,3,FL,12,16,1,0,0,0,0,29.78,-82.5,29.72,-82.43,6.4,20,0
18170,484,1977,6,22,1977-06-22,16:00:00,3,FL,12,17,0,0,0,4,0,30.63,-81.6,0,0,0.1,20,0
18221,535,1977,7,1,1977-07-01,14:30:00,3,FL,12,18,0,0,0,4,0,26.68,-81.88,0,0,0.1,13,0
18233,547,1977,7,6,1977-07-06,15:00:00,3,FL,12,19,0,0,0,3,0,27.02,-80.42,0,0,0.1,10,0
18238,552,1977,7,7,1977-07-07,15:15:00,3,FL,12,20,0,0,0,3,0,28.23,-82.23,0,0,0.1,13,0
18264,578,1977,7,11,1977-07-11,18:00:00,3,FL,12,21,0,0,0,4,0,25.97,-81.73,0,0,0.5,30,0
18266,580,1977,7,12,1977-07-12,15:00:00,3,FL,12,22,0,0,0,3,0,25.97,-81.73,0,0,0.5,30,0
18279,593,1977,7,15,1977-07-15,14:15:00,3,FL,12,23,1,6,0,5,0,27.48,-82.57,0,0,1,50,0
18289,603,1977,7,19,1977-07-19,15:30:00,3,FL,12,24,0,0,0,3,0,30.18,-82.63,0,0,0.1,20,0
18292,606,1977,7,21,1977-07-21,16:43:00,3,FL,12,25,0,2,0,4,0,27.22,-81.85,0,0,0.5,13,0
18360,674,1977,8,10,1977-08-10,13:27:00,3,FL,12,27,1,0,0,4,0,30.03,-82.18,0,0,1,13,0
18381,695,1977,8,18,1977-08-18,17:00:00,3,FL,12,28,0,0,0,3,0,28.8,-81.87,0,0,0.2,13,0
18450,764,1977,9,21,1977-09-21,15:30:00,3,FL,12,29,0,0,0,4,0,28.8,-81.27,0,0,0.1,10,0
18489,803,1977,10,25,1977-10-25,07:25:00,3,FL,12,30,0,0,0,2,0,30.45,-84.33,0,0,0.1,20,0
18490,804,1977,10,25,1977-10-25,11:45:00,3,FL,12,31,0,0,0,0,0,30.45,-86.72,0,0,0.1,13,0
18521,835,1977,12,5,1977-12-05,12:30:00,3,FL,12,33,2,10,1,5,0,29.63,-81.7,29.67,-81.55,9.4,40,0
18527,841,1977,12,6,1977-12-06,11:00:00,3,FL,12,34,0,0,0,4,0,26.35,-81.85,0,0,0.1,10,0
18538,852,1977,12,25,1977-12-25,06:00:00,3,FL,12,35,0,0,0,4,0,30.47,-86.5,0,0,0.1,10,0
18548,10,1978,1,8,1978-01-08,16:20:00,3,FL,12,1,2,2,0,5,0,27.92,-82.3,28,-82.17,10,100,0
18550,12,1978,1,8,1978-01-08,17:18:00,3,FL,12,2,2,0,0,4,0,28.5,-81.53,0,0,2,100,0
18551,13,1978,1,8,1978-01-08,17:35:00,3,FL,12,3,2,23,0,6,0,28.62,-81.43,28.75,-81.17,19.3,200,0
18552,14,1978,1,13,1978-01-13,12:39:00,3,FL,12,4,0,0,0,4,0,28.08,-80.6,0,0,2,20,0
18553,15,1978,1,19,1978-01-19,08:32:00,3,FL,12,5,0,0,0,4,0,30.07,-81.87,0,0,0.5,20,0
18554,16,1978,1,19,1978-01-19,12:50:00,3,FL,12,6,0,0,0,3,0,28.05,-82.53,0,0,1,50,0
18555,17,1978,1,19,1978-01-19,13:30:00,3,FL,12,7,1,0,0,5,0,28.58,-81.33,0,0,0.5,20,0
18556,18,1978,1,19,1978-01-19,14:50:00,3,FL,12,8,0,0,0,4,0,27.07,-80.12,27.08,-80.07,3.6,50,0
18557,19,1978,1,19,1978-01-19,15:45:00,3,FL,12,9,1,0,0,5,0,27.12,-82.45,0,0,1,50,0
18559,21,1978,1,25,1978-01-25,20:30:00,3,FL,12,11,0,2,0,4,0,28.97,-81.63,0,0,0.5,20,0
18570,32,1978,3,3,1978-03-03,11:35:00,3,FL,12,12,1,0,0,5,0,26.7,-82.15,0,0,0.1,20,0
18571,33,1978,3,3,1978-03-03,11:45:00,3,FL,12,13,1,0,0,4,0,26.93,-82.05,0,0,0.1,20,0
18572,34,1978,3,3,1978-03-03,12:30:00,3,FL,12,14,1,0,0,5,0,27.3,-80.3,0,0,0.1,20,0
18573,35,1978,3,3,1978-03-03,12:35:00,3,FL,12,15,1,0,0,4,0,27.25,-80.83,0,0,0.1,20,0
18574,36,1978,3,3,1978-03-03,14:04:00,3,FL,12,16,1,0,0,3,0,26.62,-80.05,0,0,0.1,10,0
18646,108,1978,4,18,1978-04-18,15:45:00,3,FL,12,17,1,0,0,4,0,30.67,-81.45,0,0,0.3,20,0
18652,114,1978,4,18,1978-04-18,17:45:00,3,FL,12,19,1,0,0,5,0,28.87,-81.67,0,0,1,50,0
18656,118,1978,4,19,1978-04-19,06:40:00,3,FL,12,20,2,6,0,5,0,29.85,-82.4,0,0,1,50,0
18657,119,1978,4,19,1978-04-19,09:03:00,3,FL,12,21,2,14,0,6,0,29.07,-82.05,29.1,-81.97,5.6,100,0
18658,120,1978,4,19,1978-04-19,10:07:00,3,FL,12,22,1,0,0,5,0,29.08,-81.58,0,0,1,50,0
18696,158,1978,5,1,1978-05-01,17:30:00,3,FL,12,23,0,0,0,0,0,29.65,-82.62,0,0,0.1,10,0
18697,159,1978,5,1,1978-05-01,17:30:00,3,FL,12,24,0,0,0,3,0,29.62,-81.9,0,0,0.1,10,0
18698,160,1978,5,1,1978-05-01,17:30:00,3,FL,12,25,0,0,0,2,0,29.5,-81.63,0,0,0.5,10,0
18702,164,1978,5,2,1978-05-02,16:30:00,3,FL,12,26,0,0,0,0,0,26.42,-80.72,0,0,0.1,10,0
18706,168,1978,5,3,1978-05-03,11:30:00,3,FL,12,27,0,0,0,4,0,30.75,-86.42,0,0,0.1,10,0
18708,170,1978,5,3,1978-05-03,17:43:00,3,FL,12,28,0,0,0,3,0,30.07,-81.87,0,0,0.1,10,0
18709,171,1978,5,3,1978-05-03,17:45:00,3,FL,12,29,1,0,0,5,0,30.32,-81.85,0,0,0.1,10,0
18710,172,1978,5,4,1978-05-04,01:10:00,3,FL,12,30,0,0,0,0,0,30.07,-82.17,0,0,0.1,13,0
18711,173,1978,5,4,1978-05-04,03:30:00,3,FL,12,31,0,0,0,4,0,29.33,-83.15,0,0,0.1,13,0
18712,174,1978,5,4,1978-05-04,04:30:00,3,FL,12,32,2,4,0,6,0,29.57,-82.45,29.68,-82.28,12.8,300,0
18713,175,1978,5,4,1978-05-04,07:00:00,3,FL,12,33,0,0,0,4,0,29.97,-81.32,0,0,0.1,13,0
18714,176,1978,5,4,1978-05-04,09:00:00,3,FL,12,34,0,0,0,3,0,30.03,-81.33,0,0,0.2,10,0
18715,177,1978,5,4,1978-05-04,09:45:00,3,FL,12,35,0,0,0,3,0,28.33,-82.27,0,0,0.1,13,0
18716,178,1978,5,4,1978-05-04,09:47:00,3,FL,12,36,3,94,3,6,0,27.92,-82.7,0,0,1.5,200,0
18717,179,1978,5,4,1978-05-04,11:55:00,3,FL,12,37,0,0,0,3,0,29.43,-81.52,0,0,0.1,13,0
18718,180,1978,5,4,1978-05-04,13:20:00,3,FL,12,38,1,2,0,6,0,27.45,-81.33,0,0,0.5,50,0
18719,181,1978,5,4,1978-05-04,13:50:00,3,FL,12,39,0,1,0,4,0,27.98,-80.98,0,0,0.1,13,0
18720,182,1978,5,4,1978-05-04,14:00:00,3,FL,12,40,0,0,0,4,0,27.45,-81.4,0,0,0.1,20,0
18801,263,1978,5,13,1978-05-13,04:45:00,3,FL,12,41,0,0,0,3,0,30.82,-86.22,0,0,0.1,13,0
18810,272,1978,5,17,1978-05-17,13:30:00,3,FL,12,42,0,0,0,0,0,26.78,-80.63,0,0,0.1,10,0
18818,280,1978,5,18,1978-05-18,09:14:00,3,FL,12,43,0,0,0,0,0,25.92,-80.35,0,0,0.1,10,0
18831,293,1978,5,20,1978-05-20,17:15:00,3,FL,12,44,0,0,0,3,0,27.48,-82.57,0,0,0.1,10,0
18855,317,1978,5,26,1978-05-26,12:50:00,3,FL,12,45,0,0,0,2,0,30.2,-82.43,0,0,0.1,13,0
18858,320,1978,5,26,1978-05-26,17:40:00,3,FL,12,46,0,0,0,3,0,28.02,-82.12,0,0,0.1,13,0
18882,344,1978,5,28,1978-05-28,15:20:00,3,FL,12,47,0,0,0,3,0,27.1,-82.45,0,0,0.1,10,0
18910,372,1978,6,3,1978-06-03,14:24:00,3,FL,12,48,0,0,0,2,0,29.77,-81.63,0,0,0.1,13,0
18940,402,1978,6,8,1978-06-08,07:00:00,3,FL,12,49,0,0,0,3,0,27.83,-82.78,0,0,0.1,10,0
18950,412,1978,6,10,1978-06-10,17:50:00,3,FL,12,51,0,0,0,4,0,28.43,-81.37,0,0,0.5,20,0
18951,413,1978,6,11,1978-06-11,13:00:00,3,FL,12,52,0,1,0,4,0,26.63,-80.67,0,0,0.5,10,0
18952,414,1978,6,12,1978-06-12,11:30:00,3,FL,12,53,0,0,0,2,0,25.98,-80.22,0,0,0.1,10,0
18957,419,1978,6,12,1978-06-12,14:30:00,3,FL,12,54,0,0,0,3,0,28.58,-82.38,0,0,0.1,10,0
18958,420,1978,6,12,1978-06-12,16:55:00,3,FL,12,55,0,0,0,3,0,27.48,-82.57,0,0,0.2,23,0
19005,467,1978,6,23,1978-06-23,11:14:00,3,FL,12,56,0,0,0,4,0,26.7,-80.08,0,0,0.2,13,0
19029,491,1978,6,25,1978-06-25,23:00:00,3,FL,12,57,0,0,0,2,0,30.82,-86.22,0,0,0.1,10,0
19046,508,1978,6,28,1978-06-28,18:00:00,3,FL,12,58,0,0,0,3,0,30.23,-82.88,0,0,0.5,10,0
19047,509,1978,6,29,1978-06-29,10:43:00,3,FL,12,59,0,2,0,4,0,27.83,-82.78,0,0,0.1,13,0
19061,523,1978,7,1,1978-07-01,19:43:00,3,FL,12,60,0,0,0,2,0,28.53,-81.3,0,0,0.1,10,0
19097,559,1978,7,5,1978-07-05,16:30:00,3,FL,12,61,0,0,0,3,0,27.3,-80.3,0,0,0.1,10,0
19114,576,1978,7,9,1978-07-09,15:48:00,3,FL,12,62,0,0,0,0,0,26.57,-81.12,0,0,0.5,13,0
19125,587,1978,7,12,1978-07-12,13:10:00,3,FL,12,63,0,0,0,0,0,27.98,-82.47,0,0,0.5,10,0
19126,588,1978,7,12,1978-07-12,13:30:00,3,FL,12,64,0,0,0,0,0,28.23,-82.35,0,0,0.1,10,0
19174,636,1978,7,26,1978-07-26,12:10:00,3,FL,12,66,0,0,0,0,0,28.03,-82.55,0,0,0.1,10,0
19175,637,1978,7,26,1978-07-26,13:10:00,3,FL,12,67,0,0,0,2,0,28.25,-82.72,0,0,0.1,10,0
19190,652,1978,7,29,1978-07-29,17:00:00,3,FL,12,70,0,0,0,2,0,26.37,-80.5,0,0,0.1,10,0
19201,663,1978,8,5,1978-08-05,16:30:00,3,FL,12,71,0,0,0,0,0,26.7,-82.02,26.8,-82.03,7,10,0
19203,665,1978,8,6,1978-08-06,10:40:00,3,FL,12,72,0,0,0,0,0,30.23,-81.68,0,0,0.1,10,0
19210,672,1978,8,13,1978-08-13,12:30:00,3,FL,12,73,1,1,0,4,0,28.83,-81.27,0,0,0.1,20,0
19233,695,1978,8,17,1978-08-17,17:15:00,3,FL,12,74,0,0,0,2,0,27.45,-82.1,0,0,0.1,10,0
19236,698,1978,8,19,1978-08-19,11:05:00,3,FL,12,75,0,0,0,3,0,26,-80.28,0,0,0.1,10,0
19263,725,1978,9,4,1978-09-04,14:00:00,3,FL,12,77,0,0,0,3,0,28.92,-81.27,0,0,0.2,20,0
19280,742,1978,9,22,1978-09-22,10:30:00,3,FL,12,78,0,0,0,0,0,28.85,-80.85,0,0,0.1,10,0
19281,743,1978,9,27,1978-09-27,14:25:00,3,FL,12,79,0,0,0,1,0,29.05,-80.95,0,0,0.1,10,0
19282,744,1978,10,4,1978-10-04,13:00:00,3,FL,12,80,0,0,0,4,0,27.57,-80.38,0,0,0.3,20,0
19288,750,1978,10,13,1978-10-13,12:40:00,3,FL,12,81,0,0,0,0,0,27.37,-82.38,27.48,-82.5,11.6,10,0
19289,751,1978,11,8,1978-11-08,05:30:00,3,FL,12,82,1,0,0,5,0,26.27,-80.12,0,0,0.4,40,0
19297,759,1978,11,27,1978-11-27,07:30:00,3,FL,12,83,0,0,0,0,0,29.95,-85.42,0,0,0.1,10,1
19298,760,1978,12,1,1978-12-01,00:01:00,3,FL,12,84,2,0,0,5,0,28.18,-82.47,0,0,0.8,30,0
19299,761,1978,12,1,1978-12-01,00:30:00,3,FL,12,85,2,0,0,5,0,28.17,-82.18,0,0,0.6,30,0
19313,775,1978,12,5,1978-12-05,04:14:00,3,FL,12,86,1,2,0,4,0,28.47,-82.17,0,0,0.4,20,0
19321,783,1978,12,9,1978-12-09,11:00:00,3,FL,12,87,1,0,0,4,0,29.95,-85.42,0,0,0.2,20,0
19323,785,1978,12,24,1978-12-24,04:10:00,3,FL,12,88,1,0,0,5,0,29.82,-85.3,0,0,0.5,20,0
19324,786,1978,12,24,1978-12-24,13:45:00,3,FL,12,89,1,1,0,5,0,27.28,-82.53,0,0,0.4,20,0
19325,787,1978,12,24,1978-12-24,14:00:00,3,FL,12,90,1,0,0,4,0,28.73,-81.6,0,0,0.3,20,0
19326,788,1978,12,24,1978-12-24,14:15:00,3,FL,12,91,1,0,0,4,0,28.67,-81.5,0,0,0.3,20,0
19328,1,1979,1,1,1979-01-01,14:05:00,3,FL,12,1,1,0,0,2,0,30.95,-87.15,0,0,0.1,20,1
19329,2,1979,1,2,1979-01-02,15:00:00,3,FL,12,2,1,0,0,3,0,26.35,-80.08,0,0,0.1,20,1
19330,3,1979,1,12,1979-01-12,14:34:00,3,FL,12,3,1,0,0,4,0,27.52,-80.82,0,0,0.1,20,1
19332,5,1979,1,13,1979-01-13,04:10:00,3,FL,12,5,2,0,0,6,0,26.68,-80.05,0,0,1,50,0
19335,8,1979,1,21,1979-01-21,02:10:00,3,FL,12,6,1,0,0,4,0,28.67,-80.83,0,0,0.1,20,1
19336,9,1979,1,24,1979-01-24,01:00:00,3,FL,12,7,3,0,0,5,0,27.45,-82.65,0,0,7,20,1
19337,10,1979,1,24,1979-01-24,02:30:00,3,FL,12,8,1,0,0,4,0,29.17,-81.33,0,0,0.5,20,1
19338,11,1979,1,24,1979-01-24,03:16:00,3,FL,12,9,1,1,0,5,0,27.17,-81.8,0,0,0.1,10,1
19339,12,1979,1,24,1979-01-24,03:53:00,3,FL,12,10,1,0,0,5,0,26.53,-81.83,0,0,2,20,1
19340,13,1979,1,24,1979-01-24,04:00:00,3,FL,12,11,1,0,0,5,0,27.3,-81.37,0,0,0.1,10,1
19341,14,1979,1,24,1979-01-24,04:55:00,3,FL,12,12,3,0,0,5,0,26.98,-80.6,27.02,-80.45,9.6,20,1
19355,28,1979,3,3,1979-03-03,08:50:00,3,FL,12,13,1,0,0,4,0,30.35,-87.28,0,0,0.2,30,0
19356,29,1979,3,3,1979-03-03,09:55:00,3,FL,12,14,1,0,0,4,0,30.32,-87.13,30.38,-87.1,5.7,30,0
19381,54,1979,3,23,1979-03-23,12:28:00,3,FL,12,15,1,6,0,5,0,28.23,-82.18,28.28,-82.15,4.5,30,0
19422,95,1979,4,4,1979-04-04,08:40:00,3,FL,12,16,1,0,0,5,0,30.45,-85.1,0,0,1,30,0
19423,96,1979,4,4,1979-04-04,09:15:00,3,FL,12,17,1,0,0,5,0,30.52,-84.58,0,0,0.1,30,0
19568,241,1979,5,5,1979-05-05,15:20:00,3,FL,12,18,1,0,0,5,0,28.88,-81.3,28.9,-81.2,6.2,30,0
19572,245,1979,5,8,1979-05-08,04:30:00,3,FL,12,19,0,1,0,4,0,28.23,-82.32,0,0,0.1,20,0
19573,246,1979,5,8,1979-05-08,05:10:00,3,FL,12,20,1,1,0,5,0,28.03,-82.45,0,0,0.3,30,0
19574,247,1979,5,8,1979-05-08,05:45:00,3,FL,12,21,0,0,0,2,0,28.08,-82.23,0,0,0.1,20,0
19575,248,1979,5,8,1979-05-08,06:00:00,3,FL,12,22,0,0,0,5,0,27.98,-82.7,0,0,0.1,20,0
19576,249,1979,5,8,1979-05-08,07:15:00,3,FL,12,23,1,6,0,6,0,29.2,-81.02,29.27,-80.93,6.9,50,0
19577,250,1979,5,8,1979-05-08,07:20:00,3,FL,12,24,1,0,0,5,0,27.98,-82.53,0,0,0.2,20,0
19578,251,1979,5,8,1979-05-08,07:55:00,3,FL,12,25,0,0,0,5,0,29.07,-82.47,0,0,0.1,20,0
19579,252,1979,5,8,1979-05-08,08:00:00,3,FL,12,26,0,0,0,5,0,28,-82.53,0,0,0.1,20,0
19580,253,1979,5,8,1979-05-08,09:45:00,3,FL,12,27,0,0,0,5,0,27.97,-82.8,0,0,0.2,20,0
19581,254,1979,5,8,1979-05-08,09:45:00,3,FL,12,28,0,1,0,5,0,28.05,-82.38,0,0,0.2,20,0
19582,255,1979,5,8,1979-05-08,09:45:00,3,FL,12,29,0,0,0,5,0,27.93,-82.28,0,0,0.1,20,0
19583,256,1979,5,8,1979-05-08,09:45:00,3,FL,12,30,0,0,0,5,0,27.87,-82.38,0,0,0.1,20,0
19584,257,1979,5,8,1979-05-08,11:00:00,3,FL,12,31,0,0,0,4,0,28.23,-82.25,0,0,0.2,30,0
19585,258,1979,5,8,1979-05-08,11:15:00,3,FL,12,32,2,40,1,7,0,28.07,-81.68,0,0,4,200,0
19586,259,1979,5,8,1979-05-08,11:30:00,3,FL,12,33,0,0,0,1,0,28.83,-82.3,0,0,0.1,20,0
19587,260,1979,5,8,1979-05-08,11:50:00,3,FL,12,34,0,0,0,4,0,27.98,-82.47,0,0,0.1,20,0
19588,261,1979,5,8,1979-05-08,13:30:00,3,FL,12,35,0,0,0,5,0,27.38,-80.32,27.45,-80.32,4.6,30,0
19589,262,1979,5,8,1979-05-08,14:15:00,3,FL,12,36,0,0,0,3,0,27.25,-80.25,0,0,0.1,30,0
19590,263,1979,5,8,1979-05-08,15:30:00,3,FL,12,37,0,0,0,1,0,27.93,-82.28,0,0,0.1,20,0
19596,269,1979,5,11,1979-05-11,14:15:00,3,FL,12,38,0,0,0,4,0,30.47,-81.63,0,0,0.1,30,0
19597,270,1979,5,11,1979-05-11,16:50:00,3,FL,12,39,0,0,0,0,0,27.03,-81.97,0,0,0.1,10,1
19598,271,1979,5,14,1979-05-14,17:10:00,3,FL,12,40,1,0,0,4,0,28.8,-81.72,0,0,0.2,30,0
19617,290,1979,5,24,1979-05-24,12:00:00,3,FL,12,41,1,0,0,4,0,28.02,-82.78,0,0,0.1,10,1
19618,291,1979,5,24,1979-05-24,12:30:00,3,FL,12,42,1,0,0,5,0,28.2,-82.75,0,0,0.1,20,0
19619,292,1979,5,24,1979-05-24,13:51:00,3,FL,12,43,2,2,0,5,0,26.1,-80.13,0,0,3,30,0
19707,380,1979,6,20,1979-06-20,12:35:00,3,FL,12,45,0,0,0,1,0,30.13,-83.22,0,0,0.1,10,0
19715,388,1979,6,21,1979-06-21,19:08:00,3,FL,12,46,1,0,0,4,0,29.75,-82.6,0,0,0.1,30,0
19787,460,1979,7,3,1979-07-03,15:00:00,3,FL,12,47,1,0,0,3,0,29.67,-81.22,0,0,0.1,30,0
19794,467,1979,7,4,1979-07-04,17:00:00,3,FL,12,48,1,0,0,4,0,30.13,-82.98,0,0,0.1,30,0
19798,471,1979,7,5,1979-07-05,13:10:00,3,FL,12,49,1,0,0,4,0,30.3,-83.15,0,0,0.1,30,0
19822,495,1979,7,11,1979-07-11,07:50:00,3,FL,12,51,1,0,0,4,0,30.53,-86.5,0,0,0.1,10,0
19823,496,1979,7,11,1979-07-11,14:20:00,3,FL,12,52,1,0,0,4,0,28.98,-81.92,0,0,0.1,30,0
19824,497,1979,7,11,1979-07-11,16:00:00,3,FL,12,53,1,0,0,4,0,29.65,-81.52,0,0,0.1,30,0
19875,548,1979,7,24,1979-07-24,12:30:00,3,FL,12,54,1,0,0,4,0,30.75,-86.22,0,0,0.2,30,0
19935,608,1979,8,5,1979-08-05,14:54:00,3,FL,12,55,1,0,0,4,0,29.18,-82.13,0,0,0.1,30,0
19969,642,1979,8,12,1979-08-12,11:00:00,3,FL,12,56,0,0,0,4,0,30.2,-82.02,0,0,0.1,30,0
20012,685,1979,8,23,1979-08-23,13:15:00,3,FL,12,57,0,0,0,4,0,28.78,-82.62,0,0,0.1,30,0
20013,686,1979,8,23,1979-08-23,14:00:00,3,FL,12,58,1,0,0,4,0,28.8,-81.55,0,0,0.1,30,0
20015,688,1979,8,23,1979-08-23,15:15:00,3,FL,12,59,0,0,0,0,0,28.3,-82.42,0,0,0.1,30,0
20016,689,1979,8,23,1979-08-23,19:06:00,3,FL,12,60,0,0,0,0,0,30.57,-87.27,0,0,0.1,10,0
20017,690,1979,8,24,1979-08-24,13:30:00,3,FL,12,61,0,1,0,4,0,26.63,-81.85,0,0,0.1,30,0
20018,691,1979,8,24,1979-08-24,14:00:00,3,FL,12,62,0,0,0,4,0,27.42,-82.55,0,0,0.1,30,0
20044,717,1979,9,1,1979-09-01,15:00:00,3,FL,12,63,1,0,0,5,0,28.07,-82.67,0,0,0.1,30,0
20047,720,1979,9,3,1979-09-03,08:35:00,3,FL,12,64,0,0,0,3,0,26.47,-80.07,0,0,0.1,30,0
20049,722,1979,9,3,1979-09-03,11:25:00,3,FL,12,66,1,0,0,5,0,27.63,-80.4,0,0,0.1,30,0
20050,723,1979,9,3,1979-09-03,13:25:00,3,FL,12,67,0,0,0,5,0,28.35,-80.73,0,0,0.2,30,0
20051,724,1979,9,3,1979-09-03,17:00:00,3,FL,12,68,0,0,0,4,0,28.67,-80.83,0,0,0.1,30,0
20053,726,1979,9,3,1979-09-03,18:00:00,3,FL,12,69,0,0,0,3,0,29.47,-81.27,0,0,0.1,30,0
20054,727,1979,9,3,1979-09-03,18:35:00,3,FL,12,70,2,0,0,5,0,29.2,-81,0,0,0.1,30,0
20055,728,1979,9,3,1979-09-03,19:00:00,3,FL,12,71,2,0,0,4,0,29.13,-80.98,0,0,0.1,30,0
20057,730,1979,9,4,1979-09-04,01:50:00,3,FL,12,73,0,0,0,0,0,30.6,-81.45,0,0,0.1,10,0
20087,760,1979,9,12,1979-09-12,19:15:00,3,FL,12,74,0,0,0,4,0,30.43,-87.22,0,0,0.1,30,0
20088,761,1979,9,12,1979-09-12,19:30:00,3,FL,12,75,0,0,0,3,0,30.53,-86.5,0,0,0.1,30,0
20090,763,1979,9,12,1979-09-12,22:50:00,3,FL,12,77,1,4,0,5,0,30.42,-87.25,0,0,0.1,30,0
20091,764,1979,9,13,1979-09-13,03:30:00,3,FL,12,78,1,0,0,4,0,30.88,-85.12,0,0,1,40,0
20104,777,1979,9,21,1979-09-21,20:00:00,3,FL,12,79,0,0,0,3,0,30.75,-86.6,0,0,0.1,30,0
20105,778,1979,9,24,1979-09-24,16:00:00,3,FL,12,80,0,0,0,3,0,27.9,-81.62,0,0,0.1,20,0
20106,779,1979,9,25,1979-09-25,15:40:00,3,FL,12,81,1,0,0,4,0,27.78,-82.63,0,0,0.1,30,0
20108,781,1979,9,29,1979-09-29,13:30:00,3,FL,12,82,0,0,0,4,0,27.48,-82.57,0,0,0.1,30,0
20109,782,1979,9,29,1979-09-29,13:50:00,3,FL,12,83,0,0,0,0,0,29.05,-81.17,0,0,0.2,30,0
20110,783,1979,9,29,1979-09-29,14:15:00,3,FL,12,84,0,0,0,0,0,29.68,-81.9,0,0,0.3,30,0
20111,784,1979,9,29,1979-09-29,14:40:00,3,FL,12,85,0,0,0,0,0,30.63,-81.88,0,0,0.1,10,0
20112,785,1979,9,30,1979-09-30,11:40:00,3,FL,12,86,0,0,0,0,0,26.67,-81,0,0,0.1,10,0
20124,797,1979,10,5,1979-10-05,06:20:00,3,FL,12,87,0,0,0,4,0,27.83,-82.78,0,0,0.2,30,0
20164,837,1979,11,11,1979-11-11,08:00:00,3,FL,12,88,1,0,0,4,0,30.63,-83.92,0,0,0.3,30,0
20169,842,1979,11,25,1979-11-25,10:54:00,3,FL,12,89,1,0,0,4,0,30.88,-87.5,0,0,0.1,10,0
20185,3,1980,1,23,1980-01-23,01:30:00,3,FL,12,1,0,0,0,3,0,29.83,-85.3,0,0,0.3,17,0
20186,4,1980,1,23,1980-01-23,04:30:00,3,FL,12,2,0,0,0,4,0,30.03,-82.67,0,0,0.1,10,0
20190,8,1980,2,17,1980-02-17,05:00:00,3,FL,12,3,0,0,0,4,0,26.08,-81.75,0,0,1,10,0
20195,13,1980,2,24,1980-02-24,14:00:00,3,FL,12,4,1,0,0,4,0,29.65,-81.6,0,0,1,10,0
20196,14,1980,2,25,1980-02-25,03:30:00,3,FL,12,5,0,0,0,4,0,30.05,-83.17,0,0,0.5,10,0
20199,17,1980,3,1,1980-03-01,20:00:00,3,FL,12,6,3,33,1,7,0,26.17,-80.17,26.25,-80.08,7.8,500,0
20200,18,1980,3,1,1980-03-01,20:15:00,3,FL,12,7,1,0,0,6,0,26.33,-80.08,0,0,0.5,33,0
20207,25,1980,3,10,1980-03-10,09:50:00,3,FL,12,8,1,0,0,4,0,30,-81.92,0,0,0.5,33,0
20208,26,1980,3,10,1980-03-10,10:45:00,3,FL,12,9,1,0,0,4,0,30.25,-81.75,0,0,0.3,20,0
20236,54,1980,3,28,1980-03-28,07:00:00,3,FL,12,10,1,1,0,4,0,30.97,-87.43,0,0,0.3,20,0
20237,55,1980,3,28,1980-03-28,07:45:00,3,FL,12,11,1,0,0,4,0,30.75,-87.17,30.78,-87.13,3.3,33,0
20258,76,1980,4,7,1980-04-07,12:15:00,3,FL,12,12,1,0,0,5,0,26.75,-80.93,0,0,0.3,20,0
20340,158,1980,4,13,1980-04-13,14:30:00,3,FL,12,13,0,0,0,3,0,30.63,-87.03,0,0,1,10,0
20345,163,1980,4,19,1980-04-19,13:00:00,3,FL,12,14,0,0,0,5,0,26.47,-80.08,0,0,0.3,20,0
20346,164,1980,4,19,1980-04-19,16:55:00,3,FL,12,15,0,0,0,4,0,27.2,-80.83,0,0,0.3,20,0
20398,216,1980,5,9,1980-05-09,14:15:00,3,FL,12,18,1,0,0,4,0,26.68,-81.88,0,0,3,30,0
20431,249,1980,5,16,1980-05-16,20:45:00,3,FL,12,19,0,0,0,3,0,30.5,-87.22,0,0,0.5,10,0
20435,253,1980,5,17,1980-05-17,10:51:00,3,FL,12,20,1,6,0,4,0,30.25,-85.92,30.35,-85.87,7.7,20,0
20475,293,1980,5,25,1980-05-25,07:10:00,3,FL,12,21,0,0,0,3,0,27.35,-82.17,0,0,0.1,20,0
20476,294,1980,5,25,1980-05-25,10:05:00,3,FL,12,22,1,0,0,4,0,25.92,-80.28,0,0,0.1,30,0
