LAT,LONG,NAME,ADDRESS,CITY,ZIPCODE,TOTACRE,MNGTAGCY,MUNICIPAL_,AMPHITHEAT,AUDITORIUM,ARCHERY,BASEBALL,BASKETBALL,BEACH,BMXTRACK,BOATRAMP,CAMPGROUND,RVCAMPGROU,DOGPARK,EQUESTRIAN,FOOTBALL,FRISBEEGOL,GOLF,GOLFDRIVIN,GUNRANGE,GYMNASIUM,MARINA,MOUNTAINBI,NATURECENT,NATURETRAI,RAQUETBALL,REC_CENTER,ROLLERHOCK,SHELTER,SKATING,SOCCER,STADIUM,SWIMMING,TENNIS,TOTLOT,TRACK400,TRAIL,VOLLEYBALL,WETPLAYGRO,WIFI,ZOO,ART,BIKETRAIL,CANOE_LAUNCH,FITNESSZONE,PLAYGROUND,RESTROOM
-80.16168267,25.88715472,Alfred S. Besade Family Park,11825 NE 19TH DR,North Miami,33181,1,NorthMiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.24065269,25.72591467,Peacock / K. Myers Park,2820 MCFARLAND RD,Miami,33133,9,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.20469269,25.8341547,Athalie Range Park,525 NW 62ND ST,Miami,33150,12,MiamiPark,Municipal,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No
-80.29269271,25.70341467,Jean Willis Park,7220 SW 61ST CT,Miami Lakes,33143,1,SouthMiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.21027269,25.77609469,Henderson Park,971 NW 2ND ST,Miami,33128,3,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.17728268,25.78360469,Watson Island Park,1050 MACARTHUR CSWY,Miami,33132,16,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.12174266,25.8209347,Indian Beach Park,4621 COLLINS AVE,Miami Beach,33140,6,MiamiBeachPark,Municipal,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
-80.21939269,25.76550468,Maximo Gomez Park,801 SW 15TH AVE,Miami,33135,0,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.20229268,25.79232469,Williams Park,1717 NW 5TH AVE,Miami,33136,5,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.31216272,25.8453747,Tobie Wilson Park,7901 NW SOUTH RIVER DR,Medley,33166,3,MedleyPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.33668273,25.90898472,ML Tax Dist..- (p-72),REDNOCK LN / BRECKNESS PL,Miami Lakes,33016,0,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.38477274,25.8275647,Doral Meadow Park,11555 NW 58TH ST,Doral,33178,14,DoralPark,Municipal,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No
-80.2685227,25.71992467,Unnamed Park (Orduna Dr),ORDUNA DR /  MILLER RD,Coral Gables,33146,0,CoralGablesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.20087268,25.79071469,Town Park,NW 4TH AVE / 17TH ST,Miami,33136,8,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.2604327,25.70666467,Ingraham Terrace Park,SW 42ND AVE /  W INGRAHAM TER,Coral Gables,33133,2,CoralGablesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.2630227,25.74876468,Merrick Park,ANDALUSIA AVE / SW 42ND AVE,Coral Gables,33134,1,CoralGablesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.15908998,25.67607871,Bill Baggs Cape SP, , ,0,0,FloridaPark,State,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.13871328,25.91651454,Oleta River State Park,3400 NE 163rd St,North Miami Beach,33160,0,FloridaPark,State,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.24144072,25.72432278,The Barnacle Historic SP, , ,0,0,FloridaPark,State,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.18403268,25.89064472,Liberty Gardens Park,715 NE 125TH ST,North Miami,33161,0,NorthMiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.30845272,25.92353472,ML Tax Dist.- (p-55 library site),16695 NW 67TH AVE,Miami Lakes,33014,1,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.30724272,25.92230472,ML Tax Dist.- (p-56),16331 RAVENWOOD PL,Miami Lakes,33014,0,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.30608272,25.92230472,ML Tax Dist.- (p-57),6402 TURKEY RUN TER,Miami Lakes,33014,0,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.2708827,25.77650468,Kinloch Park,455 NW 47TH AVE,Miami,33126,4,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.2830827,25.65417465,Coral Bay Park,1590 CAMPAMENTO AVE,Coral Gables,33156,2,CoralGablesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.14802267,25.84564471,Galleon Street Tot Lot,1841 GALLEON ST,North Bay Village,33141,0,NorthBayVillagePark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.16026267,25.85117471,Paul Vogel Park,7920 WEST DR,North Bay Village,33141,0,NorthBayVillagePark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.28679271,25.66893466,Pinecrest Community Center,5855 SW 111ST ST,Pinecrest,33156,0.34,PinecrestPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.12050266,25.86762471,North Shore Open Space Park,79TH ST / COLLINS AVE,Miami Beach,33141,26,MiamiBeachPark,Municipal,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No
-80.19599268,25.76299468,South Side Park,100 SW 11TH ST,Miami,33130,2,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.19301268,25.86123471,Miami Shores Optimist Park,NE 94TH ST / NE 2ND AVE,Miami Shores,33138,1,MiamiShoresPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.18931268,25.94099473,Milton Littman Park,NE MIAMI GARDENS DR / NE 6TH AVE,North Miami  Beach,33162,0,NorthMiamiBeachPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
-80.27892271,25.77902469,Antonio Maceo Park,5135 NW 7TH ST,Miami,33126,4,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.31365272,25.90480472,ML Tax Dist.- (p-18),6943 WILLOW LN,Miami Lakes,33014,0,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.31205272,25.90486472,ML Tax Dist..- (p-19),14416 MAHOGANY CT,Miami Lakes,33014,0,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.31085272,25.90610472,ML Tax Dist.- (p-20),14611 MAHOGANY CT,Miami Lakes,33014,0,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.31181272,25.90360472,ML Tax Dist.- (p-21),6890 WHITE OAK DR,Miami Lakes,33014,2,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.31395272,25.90227472,ML Tax Dist..- (p-22),14125 ALAMANDA AVE,Miami Lakes,33014,0,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.33920273,25.86766471,Bernie Wilson Park/ Brothers to the Rescue,10300 NW 87TH AVE,Hialeah Gardens,33016,0,HialeahGardensPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.18618268,25.77565469,Bayfront Park,301 BISCAYNE BLVD,Miami,33132,29,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.48251276,25.48128461,James Archer Smith Vita Park,300 NW 12TH ST,Homestead,33030,5,HomesteadPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.13573266,25.79553469,Miami Beach Center / Holocaust Memorial,2000 CONVENTION CENTER DR,Miami Beach,33139,5,MiamiBeachPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.48310276,25.4648046,SW Mini Park,522 SW 3RD TER,Homestead,33030,0,HomesteadPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.12072266,25.95767473,Jown Tweedle Park,GOLDEN BEACH DR / TERRACINI AVE,Golden Beach,33160,2,GoldenBeachPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.2484627,25.72763467,Coconut Grove Mini Park,GRAND AVE / ELIZABETH ST,Miami,33133,0,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.18912268,25.76798468,Brickell Park,501 BRICKELL AVE,Miami,33131,2,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.20059268,25.77037469,Jose Marti Park,362 SW 4TH ST,Miami,33130,6,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.18778268,25.85462471,El Portal Tot Lot,500 NE 87TH ST,El Portal,33138,0,ElPortalPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.28496271,25.86518471,Milander Park,4800 PALM AVE,Hialeah,33012,24,HialeahPark,Municipal,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.2461927,25.75836468,Coral Gate Park,1415 SW 32ND AVE,Miami,33145,3,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.2753927,25.75215468,Granada Golf Course,2001 GRANADA BLVD,Coral Gables,33134,59,CoralGablesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.16002267,25.92874473,NMB Passive Park on Canal,NE 20TH AVE / N GLADES DR,North Miami  Beach,33162,0,NorthMiamiBeachPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.28640271,25.75565468,Parkway (Country Club Prado),FROM SW 8TH ST TO SEVILLA AVE,Coral Gables,33134,1,CoralGablesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.19441268,25.78872469,Central Miami Mini Park,1417 N MIAMI AVE,Miami,33132,0,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.2531227,25.73985468,Douglas Park,2755 SW 37TH AVE,Miami,33133,9,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.21871269,25.8199347,Charles Hadley (Manor) Park,1300 NW 50TH ST,Miami,33142,28,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.31401272,25.88927471,Timothy H. Artman Park,1550 W 76TH ST,Hialeah,33014,7,HialeahPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.29232271,25.70829467,Marshall Williamson Park,6125 SW 68TH ST,South Miami,33143,3,SouthMiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.23257269,25.76080468,Bryan Park,2301 SW 13TH ST,Miami,33135,2,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.2532827,25.90596472,Sherbondy Park,777 SHARAZAD BLVD,Opa Locka,33054,4,OpaLockaiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.2731727,25.74571468,Venetian Pool,2701 DE SOTO BLVD,Coral Gables,33134,2,CoralGablesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.13083266,25.8174147,Muss Park,4400 CHASE AVE,Miami Beach,33140,1,MiamiBeachPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
-80.20205268,25.79692469,Rainbow Village Mini Park,2001 NW 4TH CT,Miami,33127,2,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.22077269,25.95244473,North Dade Optimists Club,19455 NW 12TH AVE,Miami Gardens,33169,4,MiamiGardensPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.2490427,25.94545473,Brentwood Pool,18800 NW 28TH PL,Miami Gardens,33056,4,MiamiGardensPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.22808269,25.93677473,Scott Park,17710 NW 15TH CT,Miami Gardens,33169,9,MiamiGardensPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.2373627,25.91651472,Bunche Park and Pool,15727 NW 22ND AVE,Miami Gardens,33054,9,MiamiGardensPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.36316273,25.82293469,Morgan Levy Park,5300 NW 102ND AVE,Doral,33178,14,DoralPark,Municipal,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No
-80.12776266,25.86137471,Biscayne Elementary Park,800 77TH ST,Miami Beach,33141,2,MiamiBeachPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.27137271,25.8276147,Benny Babcock Park & Pool,651 E 4TH AVE,Hialeah,33010,18,HialeahPark,Municipal,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No
-80.22093269,25.88882472,Sunkist Grove Center,12500 NW 13TH AVE,North Miami,33167,1,NorthMiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.30721272,25.91981472,Miami Lakes Optimist Park,6411 NW 162ND ST,Miami Lakes,33014,29,MiamiLakesPark,Municipal,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No
-80.33329273,25.90876472,ML Tax Dist.-lake sandra area,OAK LN / MONTROSE ST,Miami Lakes,33016,0,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.19840268,25.8087247,Roberto Clemente Park,101 NW 34TH ST,Miami,33127,5,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.28653271,25.87800471,Leon H. O'Quinn Park,6051 W 2ND AVE,Hialeah,33012,5,HialeahPark,Municipal,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.13271266,25.79733469,21 Street Recreation Center,2100 WASHINGTON AVE,Miami Beach,33139,0,MiamiBeachPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.31843272,25.91279472,ML Tax Dist.- (p-53),7281 FAIRWAY DR,Miami Lakes,33014,0,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.31944272,25.91010472,ML Tax Dist.- (p-43),NW 154TH ST / S MIAMI LAKEWAY,Miami Lakes,33014,0,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.31918272,25.90682472,ML Tax Dist.- (p-32),BIG CYPRESS CT / TWIN SABAL DR,Miami Lakes,33014,1,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.30180272,25.90874472,ML Tax Dist..- (p-33),S MIAMI LAKEWAY /  EGAN LN,Miami Lakes,33014,1,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.30128272,25.91193472,ML Tax Dist.- (p-34a & b),N MIAMI LAKEWAY /  NW 153RD ST,Miami Lakes,33014,1,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.30748272,25.89926471,"ML Tax Dist.- tract ""a"" (park site)",13849 NW 67TH AVE,Miami Lakes,33014,1,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.16734268,25.93315473,Edna Moffat Blvd,NE 16TH AVE / NE 171ST ST,North Miami  Beach,33162,0,NorthMiamiBeachPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.34740273,25.90265472,Unnamed Park Miami Lakes,14100 NW 89TH AVE,Miami Lakes,33018,0,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.31762272,25.89939472,"ML Tax Dist.- lot ""d""",LEANING PINE DR / BAMBOO ST,Miami Lakes,33014,1,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.12505267,25.94055473,Senator Gwen Margolis Park,17815 NORTH BAY RD,Sunny Isles Beach,33160,3,SunnyIslesBeachPark,Municipal,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No
-80.12243266,25.93592473,Town Center Park,17200 COLLINS AVE,Sunny Isles Beach,33160,3,SunnyIslesBeachPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No
-80.29076271,25.73067467,South Miami Park,4300 SW 58TH AVE,South Miami,33155,10.3,SouthMiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
